age,fnlwgt,education.num,capital.gain,capital.loss,hours.per.week,ada.num,label
53,297796,6,0,0,40,-0.913541921,no
21,190968,9,0,0,25,-2.36911039,no
46,154083,14,0,0,25,-0.545858899,no
18,28357,9,0,0,40,-2.623268509,no
18,146225,6,0,0,40,-3.220605972,no
66,188686,13,0,0,4,0.117658147,no
20,245297,10,0,0,35,-1.642688281,no
18,311795,8,0,0,20,-2.938798397,no
35,105527,9,0,0,40,-1.47539745,no
17,225507,7,0,0,15,-2.447191231,no
28,81540,9,0,0,40,-1.546813059,no
49,203505,9,0,0,40,-1.092127756,no
64,75577,4,2580,0,50,-0.965065326,no
19,68552,9,0,0,30,-2.278801886,no
44,180985,13,0,0,50,0.275284073,yes
38,186531,9,0,0,40,-1.546813059,no
23,320451,13,0,0,24,-1.526806275,no
59,160631,13,0,0,60,0.377210318,yes
58,137506,9,0,0,40,-0.389437941,no
20,230113,10,0,0,50,-2.024486472,no
48,177775,9,0,0,40,-1.526069376,no
22,131291,9,0,0,20,-1.546813059,no
38,175232,9,0,0,48,-0.389437941,no
41,198316,10,0,0,50,-1.206730988,no
44,183542,13,0,0,32,-0.846921282,no
63,150079,9,0,0,35,-0.308657786,yes
46,84402,13,0,0,45,-0.409230482,yes
34,204470,14,0,0,50,0.701824724,yes
44,33126,10,0,0,80,0.28274596,no
41,590204,14,15024,0,40,0.776880866,yes
39,199816,9,0,0,50,-0.389437941,yes
41,140108,9,0,0,30,-0.637564418,no
28,239539,9,0,0,45,-2.293454534,no
35,243357,7,0,0,40,-2.353091715,no
65,117162,11,0,0,56,-0.34441917,yes
23,350181,9,0,0,40,-1.546813059,no
29,196494,10,0,0,36,-1.507138892,no
72,473748,9,0,0,30,-0.479746444,no
42,276218,13,0,0,38,-0.994806047,no
32,360689,13,0,0,40,0.377210318,yes
26,60722,13,0,0,40,-1.87699691,no
67,110122,9,0,0,32,-0.724046255,yes
51,166461,16,0,0,40,0.993922673,yes
29,57596,10,0,0,40,-1.271753962,no
52,63004,14,0,0,40,0.656912952,no
53,190762,9,0,0,45,0.028430546,yes
43,92775,11,0,0,40,-0.585250945,no
26,323044,10,0,0,45,-0.140757758,yes
31,177675,13,0,0,40,0.377210318,no
50,238959,13,99999,0,60,0.275284073,yes
23,148948,7,0,0,40,-0.781807504,no
21,494638,12,0,0,15,-2.196071325,no
28,356555,10,0,0,48,-0.135122527,no
55,156430,13,0,0,40,0.377210318,yes
25,261979,9,0,0,40,-1.740816089,no
45,370274,8,0,0,40,-0.541425843,no
47,201699,12,5178,0,50,0.027900935,yes
42,190767,11,0,0,40,-1.456883364,no
38,281768,4,0,0,30,-2.829507978,no
77,89655,9,0,0,40,-1.378184612,no
40,305846,10,0,0,40,-0.060066384,yes
48,114561,13,0,0,36,-1.004712047,yes
29,150861,10,0,0,40,-1.556921623,no
40,133456,9,0,0,24,-1.648539473,yes
41,185267,13,0,0,40,0.377210318,no
28,360224,9,0,0,50,-0.389437941,no
25,358975,9,0,0,35,-1.897003695,no
30,243841,9,0,0,40,-2.371942109,no
38,245372,13,7688,0,45,0.377210318,yes
30,86808,13,0,0,40,-1.400710297,no
26,198163,14,0,0,40,0.776880866,no
33,323069,11,0,0,40,-1.456883364,no
39,172186,9,5013,0,40,-0.389437941,no
36,205359,9,0,0,25,-1.781787105,no
21,88373,9,0,0,16,-1.648539473,no
42,145441,9,0,0,50,-0.389437941,yes
20,94401,9,0,0,40,-2.132388624,no
32,40142,13,0,0,40,0.377210318,yes
39,191161,9,0,0,55,-1.452713543,no
28,163265,5,4508,0,40,-0.847672482,no
35,114087,9,5013,0,40,-0.314381798,no
52,30731,9,7298,0,40,-0.103381086,yes
23,178207,10,0,0,35,-2.035891183,no
50,217577,9,0,0,40,-1.613569541,no
25,279833,13,0,1590,44,-0.780164801,no
46,106705,10,1506,0,50,-1.701141922,no
47,110088,2,0,0,40,-1.033176063,no
41,118544,9,0,0,32,-0.479746444,no
28,187397,9,0,0,48,-2.469485206,no
25,233777,9,0,0,40,-1.919094166,no
17,173497,7,0,0,15,-2.82326541,no
29,270379,9,0,0,40,-2.290206597,no
52,236222,9,0,0,40,-1.526069376,no
26,211424,10,0,0,40,-0.135122527,yes
50,148953,9,0,0,50,-0.389437941,yes
32,177794,14,0,0,40,-0.800017018,no
38,201328,13,0,0,50,0.377210318,yes
78,213136,9,0,0,24,-1.11830248,no
43,142725,9,0,1887,80,-0.389437941,yes
31,81030,16,0,0,40,0.980651987,yes
42,182342,10,0,0,55,-1.123869198,no
35,413930,9,0,0,40,-0.103381086,yes
24,42100,10,0,0,20,-1.87807321,no
60,208915,9,0,0,40,-1.61921926,no
56,103948,7,0,0,40,-0.781807504,no
42,37937,11,0,0,45,-0.084866999,no
37,220644,9,0,0,40,-2.021198525,no
45,199925,11,0,0,48,-1.191570192,no
44,79521,13,15024,0,55,0.795078805,yes
33,172579,9,0,0,40,-0.314381798,no
21,57916,4,0,0,40,-2.854429271,no
63,109735,9,0,0,38,-1.720072406,no
26,167350,10,3137,0,50,-0.135122527,no
38,46385,9,0,0,40,0.028430546,no
68,195868,13,20051,0,40,0.377210318,yes
37,112497,13,0,0,60,0.377210318,no
42,143046,9,0,0,40,-2.628992522,no
49,123088,10,0,0,46,-0.129398514,no
54,195904,11,0,0,40,0.333001488,no
53,123092,9,0,0,40,-1.378184612,no
36,206521,9,0,0,40,-1.546813059,no
41,195661,10,0,0,54,-0.135122527,no
35,174856,9,2885,0,40,-0.389437941,no
32,131224,9,0,0,40,-0.389437941,no
18,117372,7,0,0,15,-2.253302962,no
25,262978,10,0,0,30,-1.292497645,no
63,331527,9,0,0,14,-0.724046255,no
31,352465,10,15024,0,50,-0.135122527,yes
58,285885,5,0,0,40,-2.219688847,no
43,82077,10,0,0,40,-1.856399853,no
64,258006,10,0,0,40,-1.257304939,no
43,125577,9,0,0,40,-1.960722152,no
24,111368,10,0,0,40,-2.374677108,no
49,192323,9,0,0,40,-0.389437941,no
41,182108,14,27828,0,35,-0.80574103,yes
21,312956,9,0,0,40,-2.43661986,no
39,80680,10,0,0,40,-2.00374279,no
29,87632,7,0,0,40,-0.781807504,no
51,673764,11,0,0,50,-0.084866999,yes
40,117917,9,0,0,50,-0.547255914,no
35,220943,9,0,1594,40,-1.919272279,no
48,277946,10,0,0,40,0.150934328,yes
50,164198,12,15024,0,45,-0.129917039,yes
66,37170,9,0,0,42,-0.479746444,yes
28,221452,9,0,0,40,-1.546813059,no
37,87369,5,0,0,40,-2.554297161,no
20,68358,10,0,0,10,-2.568680138,no
47,26145,11,0,0,40,-0.175175503,yes
33,156464,14,0,0,40,0.707548736,no
24,382146,10,0,0,40,-1.450315619,no
25,73895,9,0,0,10,-2.628992522,no
27,166350,9,0,0,50,-1.546813059,no
20,96483,10,0,0,8,-2.723938069,no
17,141445,6,0,0,30,-2.712597363,no
51,120914,6,0,0,40,-2.712597363,no
25,396633,10,0,0,56,-0.217884358,yes
46,148738,9,0,1740,35,-0.389437941,no
63,273010,9,3471,0,40,-0.314381798,no
44,185267,13,0,1902,40,0.382934331,yes
42,265698,14,0,0,40,-0.670191641,no
46,362835,12,0,0,40,0.308322559,yes
19,311015,9,0,0,40,-1.546813059,no
17,297117,7,0,0,40,-3.355970399,no
26,142152,7,0,0,35,-2.289373258,no
33,182556,13,0,0,40,0.377210318,yes
49,176684,11,0,0,40,-1.827817683,no
30,201624,13,0,0,45,-1.03990902,no
29,337266,11,0,0,40,-0.084866999,yes
34,186346,9,0,0,40,-1.567519249,no
53,167380,9,0,1740,50,-0.103381086,no
27,32280,9,0,0,50,-1.872506492,no
63,205246,9,0,0,40,-0.547255914,no
42,103089,10,1506,0,40,-1.548588764,no
51,156802,9,3103,0,60,-0.479746444,yes
31,213339,9,0,0,40,-1.567519249,no
33,401104,9,0,0,50,-0.389437941,yes
39,240468,9,0,0,42,-1.546813059,no
38,194534,14,99999,0,60,0.453698247,yes
31,185732,9,0,0,30,-2.628992522,no
44,273465,12,0,0,50,-1.951771514,no
17,193748,7,0,0,15,-2.671171449,no
42,104647,9,0,0,40,-1.175878741,no
22,201959,9,0,0,40,-2.771228174,no
37,200598,12,0,1740,45,0.027900935,no
47,102628,10,0,0,40,-0.129398514,yes
53,200190,10,0,0,40,-0.921563327,yes
33,184306,13,0,0,45,0.377210318,no
50,192654,6,0,0,25,-2.070917039,no
50,146015,9,0,0,40,-0.724046255,yes
36,214604,13,0,0,42,0.377210318,yes
24,241951,9,0,0,40,-2.290206597,no
42,37869,10,0,1590,40,-0.921563327,no
55,193130,9,0,1887,40,-0.389437941,yes
45,102147,11,0,0,40,-0.8713078,yes
25,164488,10,0,0,40,-0.921563327,no
41,343591,13,0,0,10,-1.030531907,no
46,235334,14,99999,0,60,0.54400675,yes
33,219034,7,0,0,40,-2.289373258,no
23,126540,6,0,0,40,-0.823233417,no
38,81846,14,0,0,40,0.250990925,no
51,126010,9,0,0,40,-0.389437941,no
42,34218,15,99999,0,80,0.235319083,yes
44,173682,9,0,0,40,-1.175878741,no
36,370767,9,0,2377,60,-0.389437941,no
35,33975,12,0,0,40,0.027900935,no
39,127048,10,0,0,40,-1.592016355,no
49,39518,10,0,0,40,-0.135122527,yes
51,91506,9,7688,0,40,-0.389437941,yes
35,28572,10,4064,0,35,-0.135122527,no
34,204742,9,0,0,62,-0.479746444,no
21,225395,10,0,0,24,-2.374677108,no
42,214503,13,0,0,44,0.377210318,yes
46,102318,10,0,1887,40,-0.135122527,yes
21,231866,9,0,0,65,-2.278801886,no
41,82049,9,0,0,40,-0.389437941,yes
25,256620,13,0,0,40,-0.450680355,no
46,345073,9,0,0,48,-1.175878741,yes
34,422836,9,0,0,40,-2.048928308,no
38,190174,10,0,0,30,-0.060066384,no
51,282744,13,0,0,40,0.423394109,no
50,285200,10,0,1887,35,-0.135122527,yes
56,329948,9,0,0,40,-0.389437941,no
27,232388,9,4386,0,40,-0.389437941,yes
51,152596,9,0,0,40,-0.389437941,no
48,283737,14,0,0,40,-0.084616077,no
18,115815,9,0,0,20,-2.278801886,no
22,208946,10,0,0,40,-2.024486472,no
25,198986,13,0,0,40,-0.780164801,yes
26,217300,10,0,0,36,-1.977296595,no
37,36989,10,0,0,40,-0.22543103,no
40,147206,9,0,0,40,-0.389437941,yes
30,144949,13,0,2559,40,-1.512153628,yes
71,269708,13,2329,0,16,-1.491409945,no
23,216811,9,0,0,16,-2.628992522,no
36,157954,9,0,0,40,-1.761454306,no
42,133584,10,0,0,40,-0.713217657,no
42,203233,15,99999,0,99,1.439628371,yes
58,65325,6,0,0,40,-0.823233417,yes
23,417605,3,0,0,40,-2.643329508,no
60,153072,9,0,0,5,-0.724046255,no
43,241895,13,0,0,42,-0.870473304,no
22,229456,9,0,0,38,-2.786810495,no
35,103925,14,0,0,35,-0.80574103,no
32,99309,9,0,0,40,0.028430546,yes
34,113364,10,0,0,40,-0.140757758,no
40,168936,11,0,0,32,-1.221498435,no
38,478829,15,99999,0,50,1.439628371,yes
36,145704,9,0,0,40,-1.761454306,no
62,128230,14,0,0,48,0.36721641,yes
42,183241,14,0,0,45,0.776880866,yes
28,398918,13,0,0,50,-0.870473304,yes
40,330174,15,7688,0,40,1.307816739,yes
28,142712,10,0,0,40,-0.135122527,no
50,105010,13,0,0,45,0.377210318,yes
47,218676,14,0,0,45,0.61151622,no
24,199336,9,0,0,45,-1.782197988,no
41,230020,9,0,0,40,-0.404090588,no
41,107584,10,0,0,35,-0.9630132,no
76,225964,10,0,0,8,-0.863987066,no
45,738812,9,0,0,46,-0.389437941,no
45,270079,13,0,0,50,0.795078805,yes
41,109912,9,15024,0,50,-0.07662512,yes
34,40067,10,0,0,40,-0.135122527,no
43,237670,11,0,0,25,-0.961616303,no
53,228723,9,0,0,40,-1.286733622,yes
73,573446,10,0,0,15,-0.135122527,no
38,179481,10,0,0,45,-0.135122527,yes
49,348751,4,0,0,40,-0.965065326,no
31,212235,10,0,0,45,-1.292497645,no
39,192702,14,0,0,50,-0.80574103,no
42,163069,10,0,0,40,-1.858959895,no
39,152023,7,0,0,40,-0.975810534,no
50,177896,9,0,0,50,-0.389437941,no
22,247731,10,0,0,40,-2.374677108,no
46,195416,13,0,0,44,-1.288173409,yes
66,135446,9,0,0,40,-0.389437941,no
53,77651,9,0,0,40,-0.583440971,no
67,63552,4,0,0,35,-2.28842031,no
28,130620,7,0,0,40,-2.445669778,no
42,204450,9,0,0,40,-0.547255914,no
21,161051,10,0,0,4,-2.532495081,no
49,102737,11,0,0,40,-0.8713078,no
40,34722,10,0,0,48,-0.921563327,yes
57,247624,14,0,0,40,0.507821694,yes
23,496382,10,0,0,40,-2.052072846,no
33,103651,9,0,0,60,-1.175878741,no
24,175586,9,0,0,40,-2.290206597,no
42,144594,9,0,0,40,-0.389437941,yes
41,109969,10,0,0,40,-1.507138892,no
17,99893,7,0,1602,40,-2.161134376,no
21,193130,10,0,0,40,-1.636964268,no
26,133373,13,0,0,44,-1.846761942,no
48,136455,10,0,0,16,-1.606362276,no
18,216508,9,0,0,30,-2.6134102,no
17,153021,10,0,0,6,-2.374677108,no
22,123876,10,0,0,20,-2.374677108,no
46,148995,9,0,0,40,-0.389437941,yes
60,376133,9,15024,0,15,0.103486689,yes
50,92969,2,0,0,40,-2.604460274,no
46,220124,9,0,0,37,-1.217328614,no
42,109501,3,0,0,40,-2.261755989,no
21,231053,9,0,0,30,-2.278801886,no
44,173981,9,0,0,40,-0.389437941,no
44,175641,7,0,0,40,-0.781807504,yes
63,257876,15,0,0,40,0.68715157,no
25,283515,10,0,0,60,-1.292497645,no
39,33886,9,0,0,60,-0.389437941,no
52,193116,4,0,0,20,-1.693038467,no
41,281725,3,0,0,40,-2.622585825,no
29,330132,13,0,0,60,-1.130355436,no
28,163265,5,0,0,30,-2.0050476,no
37,269329,11,8614,0,45,-1.221498435,yes
43,212894,13,15024,0,50,0.377210318,yes
76,84428,10,2062,0,37,-1.138521845,no
52,73134,13,0,0,40,0.286901815,yes
34,48935,13,0,0,40,0.452266461,no
25,179138,9,0,0,40,-0.389437941,no
49,199326,10,0,0,50,-0.22543103,no
38,190387,9,0,0,50,-0.479746444,no
23,122048,9,0,0,40,-1.897003695,no
32,59083,9,0,0,60,-0.583440971,yes
34,36069,9,3908,0,46,-0.389437941,no
60,230165,13,0,0,40,-0.115215969,no
42,274913,9,0,0,45,-1.41126367,no
34,206297,13,0,0,48,0.377210318,yes
38,176335,10,0,0,40,-0.135122527,yes
34,220066,14,0,0,50,-0.800017018,no
39,297449,13,0,0,40,0.377210318,yes
42,93099,10,0,0,25,-1.946166528,no
31,122612,14,0,0,25,0.847994876,yes
25,209230,9,0,0,6,-2.628992522,no
41,309932,9,0,0,50,-0.389437941,no
33,56150,13,2174,0,40,-0.780164801,no
25,277444,13,0,0,50,0.377210318,no
35,224466,9,0,0,24,-2.309594208,no
26,152129,8,0,0,40,-2.092003864,no
50,193746,9,0,0,60,-0.389437941,no
32,244268,7,0,1672,48,-0.781807504,no
47,282830,12,0,0,40,0.156139817,yes
24,26668,13,0,0,40,0.135189765,no
24,215443,9,0,0,40,-1.217328614,no
59,172667,9,0,0,40,-0.389437941,no
50,157043,7,0,0,40,-2.076256913,no
29,178244,9,0,0,40,-0.389437941,no
60,116230,4,0,0,40,-0.965065326,no
39,117381,10,0,0,65,-0.921563327,no
49,192776,14,0,1977,45,0.701824724,yes
18,244571,7,0,0,10,-3.021362085,no
39,306504,9,0,0,40,-0.389437941,no
50,194397,13,0,0,40,-0.759421118,no
36,258102,11,0,0,40,-1.242242118,no
42,116649,11,0,0,40,-0.084866999,no
60,178551,10,0,0,26,-0.135122527,no
47,269620,10,0,0,40,-0.237048772,no
27,588905,9,0,0,40,-0.389437941,no
27,180758,12,0,0,40,-1.129474184,no
37,135436,13,0,1977,60,0.377210318,yes
46,106252,10,0,0,40,-0.985697107,no
64,186376,13,5178,0,40,0.183207288,yes
53,33304,15,0,0,38,0.93145138,yes
31,128493,9,0,0,25,-1.526069376,no
54,174806,9,0,0,40,-0.314381798,yes
66,71075,10,0,0,55,-1.465756992,no
26,243560,10,0,0,40,-1.979999455,no
49,237920,16,0,0,60,1.070960491,no
27,377680,11,0,0,50,-1.242242118,no
20,225515,10,0,0,24,-2.088620253,no
62,134768,14,0,0,35,1.119693211,no
54,138845,10,0,0,40,-1.642688281,no
24,176389,9,0,0,40,-0.389437941,no
43,315971,13,0,0,45,-0.759421118,yes
42,217826,9,0,0,40,-2.538546106,no
25,189897,9,0,0,40,-1.546813059,no
48,162816,12,0,0,45,0.027900935,no
33,256211,9,0,0,40,-0.964955812,no
58,300623,9,0,0,40,-1.955457336,no
53,175897,9,0,0,40,-0.383713928,no
61,31285,4,0,0,40,-2.127564313,no
20,406641,10,0,0,35,-2.374677108,no
44,248249,4,0,0,50,-0.965065326,no
29,165218,13,0,0,55,-1.124631423,no
27,174645,9,0,0,40,-2.628992522,no
68,270339,6,0,0,35,-1.157841731,no
39,74194,9,0,0,40,-1.782197988,no
42,234633,13,0,0,50,0.377210318,yes
20,178628,10,0,0,40,-2.218489502,no
34,372793,13,0,0,21,-0.759283205,no
22,408385,6,0,0,40,-2.712597363,no
31,469263,9,0,0,50,-1.283024789,no
31,111567,9,0,1848,50,-0.389437941,yes
32,236861,9,0,0,42,-0.389437941,no
34,203034,13,0,2824,50,-0.450680355,yes
23,86939,9,0,0,40,-1.196211541,no
36,149653,9,0,0,40,-1.761454306,no
41,201981,9,0,0,40,-1.907867568,no
37,377798,10,3103,0,40,-0.135122527,yes
49,166215,5,0,0,40,-0.847672482,no
30,329425,10,0,0,40,-0.135122527,no
42,89073,9,0,0,48,-0.389437941,no
38,167882,10,0,0,45,-1.994689457,no
58,268295,3,0,0,40,-1.006107725,no
38,205493,9,0,0,60,-0.314381798,yes
32,215047,4,0,0,40,-0.965065326,no
56,136164,10,0,0,40,-1.271753962,no
27,105817,13,0,0,45,-0.780164801,no
53,293941,13,0,0,40,0.382934331,no
45,238386,11,0,0,40,-0.084866999,yes
36,305352,6,0,0,40,-2.037847053,no
31,78291,13,0,0,40,-1.324358466,no
25,104614,7,0,0,40,-2.859366501,no
27,169544,10,0,0,50,-0.135122527,no
54,82551,11,0,0,10,-1.434277035,no
39,192664,10,0,0,40,-1.653552154,no
51,172022,14,0,0,40,-0.649553425,yes
34,334422,10,0,0,47,-1.50876926,no
32,169240,9,0,0,38,-1.526069376,no
22,163205,9,0,0,53,-2.623268509,no
58,187067,13,0,0,62,-1.084171645,no
38,206520,9,0,0,40,-0.389437941,no
36,170842,14,0,0,35,0.701824724,no
90,84553,9,0,0,40,-0.389437941,no
45,177543,9,0,0,50,0.103486689,no
29,120986,9,0,0,65,-0.547255914,no
66,41506,6,0,0,40,-2.311685857,no
44,315971,14,0,0,55,-0.434806712,no
60,269485,1,0,0,40,-2.963126468,no
57,257200,10,0,0,40,0.28274596,yes
35,306678,9,2885,0,40,-0.389437941,no
34,137814,10,0,0,45,-0.9630132,no
44,163985,15,0,0,32,0.93145138,yes
31,154297,9,0,0,24,-2.290206597,no
34,171216,13,0,0,50,-1.706156658,no
53,266529,11,0,0,40,-0.084866999,yes
38,498785,9,0,0,40,-0.389437941,no
18,50119,6,0,0,20,-2.13842651,no
44,148316,12,0,0,40,0.027900935,no
34,108023,13,0,0,40,0.377210318,yes
50,130780,9,0,0,40,-0.547255914,no
31,323055,9,0,0,50,-0.389437941,yes
37,98389,9,0,0,50,0.028430546,yes
53,231919,9,0,0,45,-0.389437941,no
38,239539,9,0,0,40,-0.538044239,no
45,101299,16,0,0,40,0.876957461,yes
33,204042,10,0,0,55,-1.292497645,no
46,105327,9,0,0,40,-1.175878741,no
66,194480,7,0,2377,2,-1.116415817,yes
58,206532,9,0,0,50,-0.389437941,no
54,96710,9,0,0,20,-1.806357447,no
65,115513,13,5556,0,48,0.042602004,yes
42,70055,9,0,0,40,-0.389437941,no
30,231413,10,0,0,40,-0.135122527,yes
62,211035,13,0,0,30,0.452266461,yes
20,350824,10,0,0,20,-2.374677108,no
35,175769,9,0,0,65,0.028430546,yes
42,120277,14,0,0,40,1.119693211,yes
32,198452,9,0,0,40,-0.314381798,no
60,123552,4,0,0,55,0.137165229,no
43,388725,12,0,0,40,0.027900935,no
36,86643,8,0,0,48,-0.541425843,no
35,176101,9,0,0,80,-0.479746444,yes
42,336513,13,15024,0,60,0.286901815,yes
20,190231,5,0,0,11,-3.80009348,no
65,132340,9,0,0,3,-0.479746444,no
34,123270,9,0,0,40,-0.389437941,yes
38,103474,13,0,0,45,-1.130355436,no
46,148599,14,0,0,50,0.61151622,yes
32,199366,6,0,0,16,-2.452304348,no
19,119964,9,0,0,15,-2.167358556,no
53,89587,10,7298,0,45,-0.135122527,yes
33,129707,13,0,0,60,-0.780164801,yes
39,172538,13,0,0,50,0.795078805,yes
22,117606,13,0,0,8,-1.862344263,no
52,235567,9,0,0,40,-1.526069376,no
44,325159,10,0,0,40,-1.24725676,no
25,404951,13,0,0,38,-1.288173409,no
59,23789,9,0,0,40,-0.028324943,yes
53,199720,9,0,0,40,-0.389437941,yes
26,266639,13,0,0,40,-0.712486949,no
28,66473,9,0,0,40,-1.907867568,no
55,188382,10,0,0,48,-0.135122527,yes
19,170800,10,0,0,20,-2.024486472,no
20,224238,8,0,0,40,-2.430789788,no
24,155066,11,0,0,40,-1.242242118,no
50,304260,12,0,0,40,-0.773192513,no
33,141490,9,0,0,45,-0.314381798,no
44,174575,14,7688,0,40,0.707548736,yes
56,158776,7,0,0,55,-0.781807504,no
49,143482,10,0,0,65,0.357802103,yes
27,22422,10,0,0,40,-1.562852507,no
30,44566,13,0,0,80,0.382934331,no
19,400356,10,0,0,40,-2.359094786,no
44,100479,12,0,0,48,0.033624947,no
37,127918,10,0,0,20,-2.195149905,no
57,301514,9,0,0,40,-0.389437941,no
34,177675,13,0,0,40,0.377210318,yes
49,68493,9,0,0,40,-1.589414444,no
54,37237,13,0,0,40,0.377210318,yes
31,323985,9,0,0,40,-0.314381798,yes
44,245333,11,0,0,40,-1.400060092,no
36,342719,16,0,0,45,0.878725742,yes
54,71344,14,0,0,50,-0.17492458,yes
21,116489,10,0,0,40,-2.374677108,no
21,449101,9,0,0,40,-1.897003695,no
18,348533,9,0,0,3,-2.963600836,no
44,101967,14,0,0,40,0.782604879,no
52,113522,9,0,0,45,-1.546813059,yes
25,180778,9,0,0,75,-1.546813059,no
24,230475,9,0,0,44,-0.389437941,no
26,345157,9,0,0,40,-1.992745031,no
35,46385,9,5178,0,90,-0.389437941,yes
28,95725,11,0,0,45,-1.242242118,no
19,372665,10,0,0,40,-2.359094786,no
57,317690,14,7688,0,60,0.707548736,yes
31,334346,13,0,0,40,0.663267173,yes
47,258498,10,0,0,52,-0.150374887,no
24,63927,10,0,0,40,-2.024486472,no
36,173273,14,0,0,40,-1.157562034,no
35,306156,9,0,0,45,-0.389437941,no
24,204172,13,0,0,40,-1.400710297,no
20,126822,10,0,0,15,-2.568680138,no
25,206600,5,0,0,48,-2.9130671,no
51,203953,9,0,0,40,-0.724046255,yes
30,361497,13,0,0,72,0.183207288,yes
19,271446,10,0,0,25,-2.374677108,no
30,341187,4,0,0,35,-1.792955999,no
39,255027,11,0,0,40,-1.614701338,no
17,205726,7,0,0,15,-3.021362085,no
52,180062,10,0,0,60,-0.135122527,no
21,517995,9,0,0,20,-2.6134102,no
64,201700,4,0,0,40,-1.29967364,no
64,223830,5,0,0,38,-2.549241266,no
20,190916,9,0,1721,20,-2.628992522,no
41,27187,11,0,2415,12,-0.419475313,yes
33,327902,9,3908,0,50,-0.389437941,no
50,280292,6,0,0,40,-0.823233417,yes
36,185366,10,0,0,40,-0.921563327,no
20,221480,10,0,0,8,-1.87807321,no
36,398931,13,0,1902,40,0.377210318,yes
46,155489,13,0,0,50,0.377210318,yes
30,103651,13,0,0,40,0.183207288,no
23,200973,9,0,0,40,-2.628992522,no
22,52262,10,0,0,45,-0.135122527,no
65,179411,9,0,0,35,-1.607845528,no
33,164190,14,0,0,20,-1.187539222,no
36,129263,9,0,0,40,-1.378184612,no
59,181566,9,4508,0,40,-0.389437941,no
30,173005,10,0,0,50,-0.135122527,yes
21,176690,10,0,0,24,-2.024486472,no
32,207668,9,0,0,50,-0.389437941,no
48,209182,1,0,0,40,-2.764389825,no
32,111363,15,0,0,75,0.827756854,yes
53,86600,9,0,0,40,-0.541531902,no
51,98980,9,0,0,99,-0.778343054,yes
40,190044,12,0,0,40,0.027900935,no
37,208358,9,0,0,40,-0.389437941,yes
39,49436,12,0,1380,40,-1.34411543,no
34,163756,11,27828,0,60,-1.332550621,yes
30,361280,13,0,0,40,-0.794817448,no
53,164299,13,0,1887,65,0.377210318,yes
58,202652,9,0,0,40,-1.896744867,no
36,216256,9,3464,0,30,-0.724046255,no
22,362589,12,0,0,15,-1.479664819,no
30,176992,9,0,0,50,-0.383713928,yes
27,232954,9,0,0,45,-0.389437941,no
32,131584,9,7298,0,40,-0.389437941,yes
54,175339,9,0,0,50,0.028430546,yes
61,71209,9,0,0,45,-0.389437941,yes
55,750972,4,0,0,41,-0.965065326,no
48,181307,9,0,0,60,0.028430546,yes
19,176831,10,0,0,35,-2.526771069,no
20,254547,9,0,0,35,-2.672161679,no
35,194496,13,0,0,55,0.377210318,no
50,57758,11,0,0,60,-0.175175503,yes
49,236586,9,0,0,40,-0.389437941,yes
31,113752,9,0,0,40,0.028430546,yes
38,204527,9,0,0,50,-0.389437941,no
40,241895,9,0,0,40,-0.103381086,no
24,130741,13,0,0,40,-1.512153628,no
22,254293,8,0,0,40,-1.698800961,no
55,81865,11,0,0,40,-1.614701338,no
23,306309,6,0,0,40,-0.823233417,no
32,190577,13,0,0,40,-2.056347293,no
75,148214,9,0,0,25,-1.378184612,no
26,113587,6,0,0,35,-2.341663045,no
35,186110,9,0,0,45,-1.175878741,no
27,216858,16,0,0,52,-0.086414628,no
60,103344,9,15024,0,40,-0.389437941,yes
28,161538,13,0,0,35,-1.130355436,no
49,44434,10,0,0,35,-1.191918189,no
58,202652,9,0,0,37,-1.378184612,no
28,76714,15,0,0,55,-0.135615235,yes
33,104509,13,0,0,40,-1.365740365,no
39,251323,5,0,0,40,-1.980327624,no
19,30559,9,0,0,40,-0.25442487,no
40,104235,13,0,2051,30,0.382934331,no
21,163911,10,0,0,3,-2.709285422,no
43,216411,2,0,0,30,-2.869967435,no
19,277695,1,0,0,36,-2.581481012,no
52,94873,9,0,0,19,-1.263378905,no
28,156819,9,0,0,36,-1.761454306,no
61,215766,13,0,0,50,0.377210318,yes
32,207113,6,0,0,40,-1.845059147,no
30,79712,13,0,0,40,0.362557671,no
30,246439,12,0,0,60,0.027900935,no
53,283320,13,0,0,40,-0.759421118,no
22,57827,10,0,0,40,-2.359094786,no
31,389765,4,0,0,60,-1.055373829,no
24,121023,13,0,0,40,-1.130355436,no
67,94809,10,2346,0,33,-1.214177701,no
59,174040,10,0,0,40,-1.156948256,no
41,39581,9,4101,0,40,-1.71961321,no
44,218653,13,0,0,40,-1.231527813,no
50,125417,15,0,0,52,-0.637899832,yes
37,318168,9,1055,0,20,-1.704631033,no
29,104256,9,0,0,34,-1.526069376,no
49,155372,14,0,0,40,-0.628809742,no
26,269060,13,0,0,40,-1.862344263,no
21,231286,10,0,0,25,-2.497444637,no
35,56201,10,0,0,40,-0.772787165,no
53,101238,10,0,0,40,-0.329125557,yes
21,213055,10,0,0,40,-2.227334171,no
56,340171,9,0,0,40,-0.547255914,no
44,320277,13,0,0,40,-0.780164801,no
40,236021,10,0,0,40,-0.135122527,no
53,215572,9,0,0,40,-1.546813059,no
37,34996,9,0,0,40,-1.996907208,no
44,67065,11,594,0,25,-1.242242118,no
32,251243,10,0,0,50,-1.271753962,yes
