age,fnlwgt,education.num,hours.per.week,label
47,348986,9,28,0
49,182541,6,40,1
42,53956,9,40,0
28,199600,9,40,0
48,196571,10,40,0
51,237735,9,40,1
59,116637,9,40,0
23,133355,10,15,0
36,191335,10,56,0
17,23856,7,20,0
33,129529,9,40,0
21,177265,12,30,0
49,219751,9,40,0
39,114678,9,40,0
61,349434,13,40,0
44,315406,7,88,0
21,152328,13,40,0
58,104613,12,50,1
23,123490,7,35,0
48,284916,5,40,0
47,59380,10,42,0
22,163519,10,25,0
29,190525,13,60,1
23,96585,9,30,0
34,34572,9,60,0
20,110597,10,30,0
33,229732,13,45,1
38,194809,10,40,0
38,423616,9,24,1
37,125167,10,60,1
34,195136,13,40,1
21,186849,9,40,0
37,241998,13,50,1
47,332355,14,50,1
45,355781,13,45,1
45,200471,10,40,1
79,100881,12,2,1
24,229826,9,30,0
18,337046,6,40,0
56,238582,10,41,1
39,215150,5,50,0
25,262885,7,32,0
52,108836,13,48,1
35,305379,13,50,1
51,274502,4,48,0
59,268700,9,40,0
52,95082,9,60,0
44,262233,10,47,0
52,73117,9,38,0
22,322674,10,40,0
19,194260,10,20,0
43,247752,14,60,0
29,47429,9,40,1
31,106437,15,60,1
38,455379,13,63,1
46,394860,9,40,0
38,28738,10,40,0
23,112854,10,35,0
38,338611,10,40,0
57,289605,5,35,0
27,167405,9,40,0
18,294253,9,27,0
58,216941,9,40,0
25,154610,13,15,0
33,199227,13,55,1
52,240013,14,70,0
32,210973,10,40,0
24,81145,10,25,0
57,167483,11,50,0
25,170070,13,50,1
27,133937,14,40,0
21,520231,10,40,0
28,192932,13,40,0
42,208584,12,40,0
22,100235,9,40,0
54,180427,9,45,0
59,202682,9,40,0
45,157980,9,32,0
52,253784,7,20,0
41,223934,12,38,0
29,158703,10,40,0
58,194733,12,40,1
35,103710,13,16,0
34,37284,10,40,0
28,91670,13,40,0
25,112835,13,40,0
47,242391,15,40,1
44,164043,9,40,0
43,154568,9,40,1
51,386773,13,55,1
29,178469,9,40,0
17,342752,7,20,0
38,24126,10,40,0
19,150553,10,18,0
75,343631,9,15,0
47,57534,10,40,1
24,61737,13,40,0
26,229613,9,40,0
42,46094,13,33,0
35,161141,9,40,0
63,424591,9,40,0
24,216129,9,40,0
35,101709,9,60,0
39,191502,11,40,0
42,366180,10,55,1
44,324311,3,32,0
36,180859,11,38,0
53,294547,10,48,0
56,208640,14,40,1
56,154537,10,50,1
26,192506,13,35,0
38,130813,9,40,0
36,67317,9,40,0
47,265097,9,45,1
48,113612,13,40,1
26,248220,9,40,0
29,185386,3,42,0
38,154410,9,40,0
25,231714,10,40,0
61,153408,14,40,1
58,277203,9,38,0
55,183580,14,45,0
26,216819,9,40,0
53,153486,13,40,1
51,173987,9,40,1
28,268726,9,46,0
59,231377,10,45,1
81,39895,4,2,0
29,319998,5,40,0
35,169037,9,48,0
46,177305,11,35,1
43,288829,11,42,1
34,231238,9,40,0
30,366065,10,40,0
21,303187,10,40,0
23,240398,13,15,0
28,183445,9,70,0
30,35644,7,50,0
66,212456,9,20,0
25,224203,7,40,0
62,110586,10,40,0
27,171356,12,40,0
35,189916,13,30,1
35,193241,10,38,0
48,191277,11,50,1
41,105616,10,48,0
37,758700,5,50,0
34,215857,9,40,0
17,187308,6,15,0
35,112008,10,40,0
64,119182,9,40,0
69,36956,10,50,1
30,144064,9,62,0
29,222249,9,40,0
26,292353,4,40,0
27,106562,13,50,1
52,31533,9,40,0
30,104052,9,42,0
26,39640,10,60,0
35,340110,10,50,1
17,112291,7,12,0
62,103575,9,40,1
46,195833,13,50,0
46,155659,7,40,1
41,156566,10,40,1
51,144284,9,40,0
55,80167,13,40,0
30,180317,11,40,0
41,64506,9,50,0
39,267893,12,40,1
54,44172,9,38,0
23,117618,10,35,0
37,159383,9,40,0
23,216853,11,25,0
28,190525,14,50,0
43,83756,10,50,0
45,266860,13,50,1
26,132572,13,40,0
28,198493,12,40,0
44,260046,9,40,0
38,33001,13,55,1
38,383239,6,40,1
43,207578,16,42,1
31,255830,12,45,0
24,188274,13,50,0
36,255454,13,40,0
47,215686,9,50,0
67,222362,9,2,1
44,336513,10,45,0
45,81132,9,40,0
17,250541,7,8,0
33,93034,11,40,0
23,435604,11,40,0
49,127111,9,50,0
51,143741,10,40,1
64,46087,13,50,0
48,219565,9,40,0
33,134886,13,50,1
29,174645,7,52,0
61,35649,10,6,0
47,211668,9,40,1
35,265954,13,40,0
28,157437,13,48,0
28,188064,9,35,0
49,31267,13,50,0
53,169719,9,40,0
33,145402,9,35,0
35,172845,11,30,0
26,174592,14,40,0
25,187540,10,40,0
21,334618,10,40,1
65,369902,9,8,0
62,266624,9,40,1
25,60485,10,30,0
59,272087,9,40,1
57,109973,9,40,0
28,114967,13,40,1
34,29933,9,40,0
20,368832,10,25,0
36,383518,10,40,1
67,192670,9,20,0
36,201519,13,40,1
62,118696,9,40,0
31,198452,10,18,0
47,127678,10,80,0
55,174260,9,40,0
44,105896,13,36,0
33,100882,14,40,1
39,195148,10,40,0
19,156294,10,25,0
38,28887,7,50,0
62,26911,4,66,0
27,212895,10,40,0
58,125317,16,60,1
32,210541,13,30,0
46,308077,10,50,0
53,229259,12,45,1
52,415037,10,65,1
48,186256,9,40,0
35,261504,9,40,0
37,29054,9,50,0
24,148709,9,40,0
44,317320,10,40,0
46,349986,13,40,0
46,183013,13,50,0
20,26842,10,40,0
41,98823,13,50,0
27,37274,9,20,0
28,192569,9,40,0
22,198366,9,20,0
46,249935,16,70,0
51,210736,9,40,1
22,359759,10,20,0
49,354529,10,40,0
33,180859,9,40,0
41,106501,12,50,1
36,68273,13,40,1
30,235847,13,24,0
34,362787,6,30,0
32,73498,4,40,0
27,29807,9,40,0
75,92792,9,35,0
40,137304,13,65,0
57,133126,10,40,0
21,472861,7,40,0
37,245053,10,40,0
37,136028,11,40,0
33,164190,11,40,1
39,188038,10,40,0
34,321709,12,25,0
22,354351,10,40,0
71,365996,13,6,0
28,177955,7,40,0
34,96483,12,60,1
20,157595,10,40,0
44,165108,14,40,1
45,126889,13,60,1
34,181152,9,35,0
42,159911,9,24,0
27,177072,9,40,0
62,257277,9,38,0
17,46496,7,5,0
28,104870,11,48,0
20,163333,9,20,0
52,188644,10,30,0
51,55500,8,40,0
30,241583,10,40,0
27,147638,14,40,0
52,224793,13,8,0
36,156780,9,40,0
43,487770,6,40,0
18,352430,7,30,0
33,43959,14,50,1
44,196545,13,40,1
31,81846,9,40,0
24,229005,10,40,0
34,303187,13,40,1
55,147098,9,60,1
51,162327,7,40,0
50,34067,10,60,1
38,99146,13,80,1
49,192323,9,40,1
20,102607,9,30,0
24,306779,11,35,0
52,305090,10,55,0
23,199452,10,40,0
49,337666,9,40,0
36,85272,12,30,1
33,192256,13,50,0
33,149726,9,46,0
19,243960,10,16,0
52,95872,14,55,0
23,420973,13,40,0
51,167065,9,40,0
28,263015,6,40,0
36,367020,4,35,0
57,133902,9,45,0
59,98361,10,40,1
17,212125,6,20,0
39,218490,15,60,1
34,849857,9,40,0
18,131033,7,15,0
35,153066,9,60,1
53,133963,9,40,0
48,120724,8,50,0
37,185325,9,44,0
90,225063,10,10,0
28,359049,9,60,0
43,220589,9,40,0
36,115700,9,50,0
39,49020,13,48,1
26,269060,9,40,0
44,266135,13,50,1
27,93021,9,40,0
23,187513,11,40,0
19,216937,9,60,0
70,88638,9,8,0
30,347132,10,40,0
52,176124,9,40,1
63,149756,6,40,0
24,22966,13,45,0
72,173427,9,40,0
30,93973,7,40,0
47,160647,9,40,0
32,171111,13,37,0
47,27067,9,40,0
42,152889,4,50,1
72,120733,4,40,0
23,478457,7,40,0
49,149049,10,45,1
28,197113,9,50,0
55,178353,5,60,1
45,125892,9,50,0
42,152889,6,45,0
34,34848,10,40,0
37,184874,9,40,0
34,259818,9,40,0
52,189728,9,50,0
47,398397,14,40,0
51,381769,9,50,0
52,186117,9,56,1
45,110171,9,40,0
27,29261,12,42,0
31,204752,8,32,0
18,123856,7,49,0
39,218490,13,40,1
64,199298,3,45,0
23,119665,9,60,0
38,177154,9,40,0
19,111836,9,35,0
30,262994,10,40,0
34,213226,13,40,1
55,115198,5,48,0
30,425627,10,40,0
43,117627,10,40,0
76,237624,4,10,0
67,89495,9,4,0
49,187454,9,65,1
34,166545,10,6,1
34,112820,9,40,0
26,170786,10,40,0
48,332884,12,40,0
39,236136,11,40,0
33,40681,12,40,0
29,122127,13,40,1
45,188432,9,40,0
33,220939,9,45,1
50,24013,14,55,1
23,291248,9,40,0
21,199419,9,50,0
59,147098,9,40,1
38,168223,10,40,0
35,196123,12,40,1
53,100029,16,40,1
45,144940,14,40,0
44,267521,13,40,0
34,31391,9,53,1
30,177522,9,20,0
45,116789,9,60,0
22,133833,10,25,0
22,308205,3,40,0
18,95917,9,25,0
34,248754,7,40,0
19,97261,8,40,0
27,62082,13,38,0
28,183523,12,35,0
36,176050,10,40,0
17,365613,6,10,0
46,182655,11,60,1
67,178878,4,12,0
57,231781,14,50,1
30,185027,13,40,1
50,297551,9,52,0
28,513719,9,40,0
38,239755,7,40,0
30,56004,10,40,0
38,67666,14,38,0
48,95661,10,43,0
59,200700,13,48,1
26,148298,9,50,0
45,122206,12,50,1
28,205337,9,40,0
42,340885,9,50,0
36,33983,11,42,1
49,288548,14,50,0
23,129042,9,40,0
31,149507,8,43,0
48,182541,13,45,1
19,186159,10,40,0
28,336543,12,40,1
33,309350,9,40,0
43,193882,9,40,1
34,196164,9,35,0
52,232024,10,60,0
38,162424,13,40,1
24,199555,11,5,0
30,24961,9,40,0
46,203067,15,40,1
18,32059,7,23,0
35,187589,13,7,0
42,186376,13,72,1
22,188950,10,40,0
64,387669,2,40,0
41,211873,11,5,0
49,280525,10,45,1
36,108293,13,45,1
38,99388,12,40,0
33,213307,2,40,0
22,416103,9,50,0
58,56392,10,40,0
26,257910,10,60,0
37,70282,9,40,0
22,436798,10,40,0
44,230592,13,35,0
32,164190,9,30,0
18,120243,7,17,0
33,31449,12,40,0
39,125550,9,40,1
33,123291,9,84,1
84,163685,9,33,0
27,58654,11,40,0
25,378322,9,50,0
50,305319,4,40,0
47,155890,13,40,1
35,170263,10,40,0
19,188815,9,20,0
52,254285,16,70,1
38,365307,9,32,0
31,137978,13,40,0
48,155664,15,60,1
33,553405,11,40,0
36,196529,14,40,1
32,204374,15,60,1
34,156809,10,60,0
62,41793,14,50,0
60,152369,11,60,0
35,385847,10,40,0
33,172498,10,40,0
38,150057,13,50,0
33,202366,9,32,0
30,370990,14,40,0
21,199419,10,40,0
23,71996,13,52,0
42,43909,14,32,0
46,34377,12,40,1
29,393264,13,40,0
41,252986,10,48,1
44,128354,14,40,0
30,261319,4,40,0
24,180931,13,30,0
20,211968,11,20,0
27,367329,11,40,0
58,242670,10,20,0
60,288684,3,40,0
58,256274,9,40,0
35,167735,7,40,0
17,145258,7,25,0
37,112554,9,45,0
54,143865,9,35,0
32,210562,9,40,0
42,348059,12,40,1
39,362685,1,20,0
39,68781,9,40,0
45,102308,14,60,1
52,96359,16,57,1
25,116044,9,40,0
20,319758,10,40,0
39,365739,9,40,1
46,231347,10,20,0
58,238438,10,42,0
28,214385,11,40,0
35,27408,10,40,0
19,292774,9,40,0
27,29361,12,45,0
31,236543,3,40,0
41,126094,9,38,0
65,123484,9,25,0
29,251526,10,20,0
46,175428,14,40,1
41,170924,14,40,0
61,139391,10,35,1
43,193459,7,40,0
43,24264,10,40,1
20,147344,10,20,0
36,216711,9,50,1
19,415354,6,40,0
26,51961,13,20,0
62,139391,4,40,1
43,180599,15,60,1
42,333530,10,40,1
51,96678,14,60,0
30,356015,7,40,0
62,144583,9,40,0
19,284652,10,15,0
38,103323,13,55,1
52,144361,11,40,1
23,414545,10,40,0
52,24185,9,84,0
18,128538,9,20,0
54,22743,10,60,1
45,81487,10,40,1
31,304212,10,45,0
42,187720,14,50,1
22,464103,2,40,0
19,198700,10,20,0
48,126754,14,40,1
51,165001,14,50,1
34,305619,9,40,1
21,143995,10,20,0
36,379522,13,40,0
53,96062,13,40,0
20,117767,10,40,0
42,199018,9,55,1
32,98656,14,40,0
37,99935,14,50,1
41,155293,11,45,0
42,325159,13,50,1
44,325461,13,50,1
48,212954,14,40,1
47,97075,9,40,0
25,202091,14,60,0
65,115498,13,10,0
56,391926,9,40,0
64,126233,9,20,0
48,235646,10,40,1
53,117674,10,40,1
25,46015,9,50,0
39,272950,13,45,1
36,185744,10,35,1
36,185366,10,50,0
60,54614,11,40,0
24,275691,7,39,0
76,191024,13,30,0
60,122314,9,65,0
49,209057,13,60,1
42,195508,7,40,0
49,350759,9,40,0
35,125933,13,60,1
17,236831,8,15,0
22,103440,9,24,0
28,186792,13,40,0
30,189439,9,38,0
60,124198,13,84,1
21,163870,6,40,0
29,286634,13,50,1
25,131976,13,55,0
35,99146,9,50,1
34,140011,9,45,0
20,158206,10,30,0
75,208426,15,35,0
28,161155,10,48,0
25,211097,3,20,0
63,219540,9,40,0
63,196725,9,24,0
18,40190,8,40,0
43,47902,9,40,0
37,343721,13,40,1
40,349405,11,36,0
65,176796,9,40,0
43,293809,15,20,0
37,204145,11,45,1
19,169324,10,10,0
32,194740,10,55,0
44,116358,13,40,1
39,86551,9,40,0
17,45037,6,25,0
25,76978,9,35,0
25,207369,10,40,0
29,334277,13,45,0
34,313729,10,50,0
36,143123,15,50,1
45,193407,11,44,0
42,74949,10,40,0
29,159109,7,40,0
38,36425,10,25,0
61,28291,9,82,0
27,85126,9,40,0
39,242922,9,35,0
49,143482,9,40,0
27,133495,9,40,0
50,237868,9,55,1
28,206125,10,40,0
29,234447,10,40,0
45,107231,12,45,0
36,229533,9,40,0
37,114719,15,60,1
61,238913,11,40,1
33,48189,13,50,0
38,149455,9,40,0
17,201412,6,5,0
46,118419,9,38,0
53,329222,13,40,0
41,167375,13,52,0
48,26145,6,80,0
39,176186,10,50,1
38,210438,9,40,1
41,94113,9,60,1
47,263984,10,40,0
62,162825,9,40,1
25,120238,9,40,0
33,48010,10,40,0
39,338320,6,60,1
30,212237,13,45,0
23,163595,13,40,0
36,70282,10,40,0
68,191581,14,40,0
29,189282,9,27,0
24,236427,10,40,1
30,289442,13,40,0
50,153931,9,40,0
58,174864,9,55,1
36,178322,9,40,0
22,361280,13,20,0
40,146908,16,60,1
36,119272,9,40,1
26,159662,6,40,0
56,220187,10,45,1
24,266467,11,40,0
24,218957,10,24,0
38,133935,9,41,1
72,132753,10,15,0
24,181557,9,40,0
33,252168,9,40,0
46,37353,10,45,0
49,31267,4,40,0
47,174525,9,40,0
61,153790,9,40,0
43,43998,13,50,0
35,174938,9,40,0
26,201138,11,35,0
27,203776,10,45,0
25,120268,10,50,1
90,313986,7,40,0
24,227610,6,58,0
58,21838,16,50,1
22,176178,9,36,0
66,99888,11,40,0
27,263728,9,50,0
23,528616,3,40,0
30,235109,11,40,0
50,92079,10,45,1
42,188243,13,50,1
79,146244,16,40,0
36,219155,10,50,1
36,90897,12,40,0
69,209236,9,36,0
33,180656,3,40,0
36,222584,9,40,0
31,131633,9,40,0
47,188386,14,38,0
65,99359,15,60,0
28,315287,10,40,0
54,224207,9,50,0
17,355559,8,18,0
35,161637,16,40,1
57,249977,11,40,0
34,174724,11,40,0
45,421412,9,45,1
33,160261,13,40,0
58,138285,12,40,0
65,323636,13,40,1
45,200471,9,35,0
32,262153,7,40,0
62,211408,11,40,1
39,67187,9,40,0
55,79011,9,70,0
19,292136,10,30,0
32,137076,10,60,1
61,151369,15,50,1
19,118535,10,20,0
43,85440,14,45,1
18,234953,10,25,0
17,266134,6,12,0
69,148694,9,40,0
47,201595,9,40,0
48,67229,14,40,0
27,180262,10,40,0
53,129525,13,50,1
53,304353,10,36,1
26,63577,10,30,0
46,91608,13,40,1
41,318046,10,48,1
18,317425,7,7,0
27,332785,9,38,0
38,31069,11,40,1
27,68037,10,45,0
48,212050,10,40,1
17,130795,6,20,0
31,19491,10,40,0
56,192869,9,40,1
32,211349,6,40,0
53,46704,14,50,1
23,449101,9,30,0
27,136077,9,48,0
34,142897,14,35,1
24,60783,10,70,1
48,353012,9,40,1
18,84253,7,24,0
40,271343,10,32,0
55,322691,14,55,1
40,196344,9,45,1
38,110402,11,40,0
21,165107,10,40,0
20,273905,9,35,0
33,226267,4,43,0
36,128516,9,40,1
48,76482,10,50,0
51,215854,13,50,0
31,48520,9,30,0
59,134153,13,38,1
35,30673,8,84,0
57,52267,14,50,1
19,166153,9,30,0
38,135162,2,40,0
19,140985,10,20,0
55,172642,9,40,0
21,211385,7,25,0
21,200318,12,35,0
24,279472,10,48,1
40,162108,13,50,0
19,205977,10,20,0
77,161552,1,60,0
18,205218,7,20,0
39,150125,12,40,0
30,378723,10,55,0
31,109428,12,40,0
39,164593,16,40,1
27,79787,14,25,0
27,161087,9,40,0
19,196857,10,20,0
34,196266,12,50,1
22,401335,10,30,0
39,130007,10,40,0
62,190873,13,40,0
43,221172,13,24,1
18,387871,6,30,0
17,140027,7,25,0
33,312055,13,40,0
29,349154,6,40,0
40,233891,9,35,0
43,163831,10,40,0
49,64216,9,90,0
28,70100,13,60,0
47,138999,5,48,1
54,311551,10,60,0
47,236111,10,55,1
23,267471,8,25,0
25,176729,13,60,1
52,284329,10,45,1
44,214242,10,50,1
55,154274,14,40,1
72,172407,15,50,1
32,381583,9,40,0
60,167670,13,35,0
46,110110,14,65,1
52,182856,14,45,1
74,214514,4,40,0
39,165106,13,50,1
62,181014,13,40,0
50,30827,13,45,1
44,96921,10,45,0
26,476558,4,40,0
23,263886,10,20,0
40,367533,9,40,0
25,188488,9,40,0
54,201127,14,42,1
56,203250,10,40,0
35,208106,9,40,0
27,132191,9,40,0
63,445168,13,56,0
44,156413,10,44,1
50,226497,10,45,1
52,197189,10,44,1
31,99844,9,45,0
51,163671,13,40,0
44,172479,13,40,1
49,148398,9,40,0
44,351262,10,38,1
22,117789,10,20,0
33,34848,10,40,0
66,117162,6,32,0
31,197860,9,40,0
32,178107,9,40,0
53,118793,6,50,1
34,50178,10,38,0
47,436770,11,40,0
30,127875,7,8,0
24,500509,9,40,0
25,220098,9,30,0
43,187164,9,50,0
25,345121,6,25,0
19,97189,10,22,0
61,51385,13,50,1
29,182344,9,40,0
42,257328,9,40,0
31,33308,11,40,0
21,113760,9,40,0
26,198801,9,45,0
21,149809,12,40,0
65,29276,9,50,0
41,156566,13,50,1
19,298891,7,40,0
70,30140,5,40,0
37,138940,7,37,0
41,176155,11,40,0
48,193553,9,20,0
24,183772,9,40,0
29,119359,9,10,1
31,133770,12,50,1
17,163494,6,30,0
23,234302,9,40,0
64,188659,14,20,1
28,109857,11,40,0
23,220912,13,40,0
28,375703,9,40,0
39,131239,14,40,0
19,165306,10,40,0
40,114537,11,50,1
26,276548,9,20,0
32,162160,10,40,0
36,218490,12,35,0
43,206833,9,45,0
20,63210,9,15,0
53,229465,14,55,1
20,82777,10,16,0
30,169269,7,38,0
37,160402,13,55,1
36,144524,9,40,0
40,170413,9,40,0
68,123464,9,45,0
21,225442,9,40,0
38,368140,13,50,1
39,241153,14,50,0
38,115336,9,70,0
49,362679,11,9,1
17,152652,7,25,0
23,391171,10,25,0
35,289890,7,40,0
22,54164,9,60,1
30,154548,14,65,0
27,213921,10,30,0
59,304779,13,35,0
40,93955,10,40,0
50,155574,14,50,1
42,213821,9,40,1
22,71864,10,35,0
39,150480,15,55,1
57,99364,5,40,0
19,560804,10,30,0
49,246739,10,45,1
46,191204,11,40,0
31,226624,5,60,0
29,255476,4,30,0
31,144124,10,40,0
39,128715,9,40,1
33,204752,9,40,0
70,132670,14,4,1
29,173944,13,40,1
66,115880,10,40,0
40,77332,10,50,0
22,38707,10,20,0
39,231180,9,50,0
31,574005,13,44,1
39,189922,9,60,1
26,167848,9,40,0
47,32825,10,60,0
57,176897,9,60,0
30,381030,10,40,0
31,189269,9,40,0
27,84977,9,40,0
26,209440,9,55,0
19,167149,10,25,0
27,201872,10,50,0
36,48855,14,38,1
63,321403,5,40,0
59,239405,9,35,0
34,341954,13,40,1
50,284477,3,40,0
49,94754,14,40,1
28,272913,6,30,0
44,191268,9,43,0
63,334418,2,40,0
49,124604,9,32,0
26,125680,13,16,0
67,127543,6,80,0
50,192203,7,40,0
45,363298,13,45,1
36,167482,13,40,1
34,265807,9,55,0
21,107801,10,3,0
57,158077,13,40,0
20,47678,9,40,0
57,20953,10,40,1
30,393965,12,25,0
40,144778,9,40,0
55,190514,4,75,0
26,37918,9,60,0
30,182089,9,85,0
48,107231,13,50,1
28,181008,13,50,1
24,236804,10,40,0
52,198824,11,35,0
58,185072,13,40,1
25,223426,11,65,1
36,183279,9,40,0
35,308945,9,40,1
28,192237,10,35,0
30,123397,9,40,0
44,267717,14,45,1
49,135643,9,40,0
22,203894,10,15,0
35,79050,9,72,0
36,191807,9,75,0
28,142764,9,48,0
88,206291,15,40,0
40,208277,10,44,1
53,229247,8,45,0
55,368727,10,40,0
42,248406,14,38,1
51,30008,9,60,0
37,257042,9,40,0
63,247986,15,30,1
25,326370,10,38,0
59,43103,10,40,0
35,191103,9,40,0
47,117849,9,40,0
31,180656,13,40,0
45,148222,9,40,0
68,148874,5,44,0
54,200960,13,50,1
61,224711,13,63,1
35,49749,10,40,1
44,317535,2,40,0
54,48358,9,40,1
31,176711,9,40,0
43,158926,14,50,0
30,345122,15,50,0
27,221561,7,32,0
18,171088,10,10,0
45,175958,5,40,0
42,211940,10,40,0
46,340651,13,60,1
18,181712,7,12,0
30,29235,10,20,0
75,126225,9,40,1
42,172297,14,40,1
52,71344,14,40,0
26,109097,9,48,0
42,151408,14,50,1
67,186427,13,45,0
29,70604,9,40,0
28,66473,9,40,0
57,173090,9,32,0
28,215423,9,70,0
30,284629,9,40,0
50,78649,10,40,0
52,194791,10,40,0
43,198965,14,40,1
38,80303,10,60,1
18,78528,7,20,0
44,197462,9,40,0
30,399522,7,40,0
17,175109,7,25,0
24,376393,11,40,0
23,177265,9,45,0
20,232577,10,40,0
41,175674,13,40,1
52,101752,11,56,0
33,511289,11,48,1
53,231482,9,50,0
42,323790,13,70,1
27,116358,10,40,0
30,169583,13,40,1
53,94081,13,44,1
19,194905,10,12,0
40,60594,10,30,0
27,182843,9,40,0
47,109832,9,60,0
40,133974,10,40,0
36,130589,10,45,0
46,269045,7,40,0
43,269733,9,40,0
30,174789,9,40,0
41,35166,15,50,1
45,53123,7,25,0
52,156953,9,40,1
42,66755,4,40,0
72,166253,9,2,0
43,126847,14,60,1
35,139364,13,45,0
24,115222,14,40,1
64,168854,10,25,0
41,397346,10,50,0
40,189610,9,52,0
31,114691,9,40,1
61,194804,1,40,1
33,171876,10,40,0
33,80145,9,60,0
62,252134,4,40,0
36,114719,14,50,1
36,49837,10,40,0
31,340917,9,40,1
22,65704,9,40,0
39,230467,13,40,0
36,186415,9,65,0
43,184378,13,40,0
64,192596,9,30,0
26,157008,9,40,0
51,40808,13,43,0
38,112847,15,40,1
63,404547,9,30,0
45,162410,10,45,1
35,452283,9,40,0
52,93127,7,32,0
30,188398,9,30,0
47,99549,10,40,0
19,332928,7,40,0
48,278303,9,55,0
19,43739,9,40,0
31,166626,9,40,1
41,216968,13,40,0
31,382368,7,40,0
29,54131,10,30,0
51,136060,9,40,0
27,131679,11,40,0
68,289349,12,70,1
46,216666,3,40,0
60,165982,14,50,1
61,167347,10,35,0
24,252024,10,72,1
57,175942,10,50,1
50,311551,14,50,1
36,353524,9,40,0
27,234135,13,40,0
50,163002,9,40,0
20,243178,9,40,0
20,182117,10,40,0
29,187479,10,50,0
51,189551,9,40,0
21,351084,9,40,0
21,265356,10,40,0
48,51579,13,60,1
60,154589,9,35,1
20,228326,10,60,0
59,142182,9,40,1
37,95855,7,40,0
30,44419,10,40,0
23,154210,10,14,0
35,455469,13,40,1
27,230922,14,40,0
49,141058,10,50,0
48,207982,10,40,0
62,88055,13,40,0
44,33658,14,50,1
20,277700,1,32,0
65,227531,13,35,0
39,403489,7,40,0
50,163921,9,48,1
41,168071,9,40,0
33,229051,10,52,0
30,158688,9,40,0
26,515025,6,40,0
21,121889,10,20,0
45,106113,10,40,1
35,103260,14,35,1
22,50610,10,40,0
36,98776,10,30,0
31,87418,11,40,0
18,184277,9,25,0
18,304699,6,40,0
49,160167,11,40,0
25,150132,9,40,0
23,157951,10,50,0
51,224763,4,40,0
25,154941,13,40,1
61,115023,9,40,0
60,182343,8,40,0
31,243665,9,41,1
39,141584,14,45,1
33,183612,9,20,0
42,39324,9,40,0
27,72208,10,40,0
25,176729,9,40,1
26,171114,11,35,0
25,405281,10,40,0
22,62507,13,40,0
18,120283,8,24,0
36,233533,10,60,1
43,198965,10,38,1
37,178876,9,40,0
47,187087,13,40,1
64,234570,10,40,0
43,187795,13,45,1
43,194773,10,40,0
24,326931,5,40,0
26,262617,9,48,0
56,101128,12,25,0
23,109430,9,40,0
50,106422,9,37,1
34,200192,10,40,0
32,181119,13,40,0
59,187502,10,50,1
38,111377,10,55,0
58,182123,9,44,0
33,58582,9,40,0
25,49092,9,50,0
27,194515,12,37,0
19,311293,9,25,0
31,91666,9,60,0
46,207807,6,30,0
51,133963,9,35,0
19,151506,9,30,0
20,163665,9,20,0
28,184831,10,40,0
52,35092,16,40,1
19,277695,1,36,0
30,242460,9,50,0
26,109457,6,48,0
46,160187,14,35,0
39,186934,9,38,0
41,306495,9,40,0
30,250499,10,55,1
42,191149,9,40,1
41,190368,13,70,0
27,442612,9,65,1
39,421633,12,40,0
25,148300,13,15,0
46,224202,10,50,0
80,157778,14,10,0
49,83444,13,85,1
36,142573,9,45,1
27,177761,10,50,0
21,253612,10,32,0
25,137645,13,40,0
44,83812,13,60,0
35,185621,13,60,1
47,145290,9,50,1
34,33117,9,40,0
38,186934,9,40,0
54,335177,9,45,0
44,263871,9,40,0
26,212304,4,48,0
43,193882,10,50,0
49,247378,10,20,0
26,152035,9,40,0
48,166634,13,40,1
46,175958,8,45,0
36,178487,9,60,0
37,201531,12,40,1
36,104858,10,56,1
21,228649,10,20,0
51,181179,13,25,0
41,244522,9,42,1
65,175202,9,24,0
58,120384,9,40,1
59,162580,9,35,0
27,212578,11,40,0
43,96483,9,40,0
39,203070,9,40,0
28,278552,11,60,1
56,134756,9,40,0
35,241998,13,45,0
71,533660,4,40,1
28,142712,13,50,1
31,103860,6,45,0
41,157686,10,40,1
60,772919,13,25,0
39,290922,14,40,0
52,363405,9,40,0
42,91836,6,40,0
34,56964,9,35,0
39,32146,14,60,0
20,200061,10,40,0
37,51158,10,36,1
21,145964,8,40,0
39,365430,9,40,1
36,361888,9,45,1
75,213349,9,20,0
54,28683,9,40,0
28,30237,10,40,0
38,51100,13,40,0
48,77102,16,45,1
31,266126,9,30,0
45,358242,13,45,1
34,163110,13,45,1
67,342175,14,40,0
42,106900,11,40,0
38,99280,10,30,0
40,99185,12,40,0
48,259131,10,40,0
55,194371,9,40,1
25,121285,13,40,0
35,177102,9,40,0
39,308945,13,50,0
40,129298,9,45,0
28,126129,10,40,0
64,181232,7,40,0
22,122048,13,40,0
25,155275,12,40,0
19,182609,9,25,0
57,201232,9,30,0
17,110998,10,40,0
57,26716,13,45,0
35,58343,9,44,0
63,174181,13,20,0
60,199085,6,40,0
26,45869,13,40,0
40,91355,9,40,0
33,183000,10,24,0
44,160323,10,40,1
39,111499,13,40,0
19,451951,9,40,0
30,302473,9,40,0
67,22313,10,40,1
59,172618,6,50,0
28,114158,13,24,1
62,199021,9,54,0
28,158834,14,50,1
37,188279,9,40,0
51,86332,11,55,0
50,95435,4,65,0
36,115834,11,55,1
51,157327,3,8,0
30,446894,9,30,0
67,132626,10,6,0
24,83141,13,40,0
34,152667,8,25,0
23,32732,10,25,0
19,191140,10,20,0
76,312500,3,40,0
